38583.875,0.270833333,2009,8,20,21,0
38584.47917,0.333333333,2009,8,21,11,30
38585.39583,0.291666667,2009,8,22,9,30
38586.375,0.4375,2009,8,23,9,0
38587.64583,0.416666667,2009,8,24,15,30
38588.64583,0.145833333,2009,8,25,15,30
38589.45833,0.729166667,2009,8,26,11,0
38591.04167,0.25,2009,8,28,1,0
38592.125,0.291666667,2009,8,29,3,0
38593.14583,0.291666667,2009,8,30,3,30
38594.08333,0.416666667,2009,8,31,2,0
38595.04167,0.416666667,2009,9,1,1,0
38596.125,0.3125,2009,9,2,3,0
38597.20833,0.458333333,2009,9,3,5,0
38598.85417,0.583333333,2009,9,4,20,30
38600.14583,0.520833333,2009,9,6,3,30
38601.20833,0.375,2009,9,7,5,0
38602.20833,0.229166667,2009,9,8,5,0
38602.70833,0.229166667,2009,9,8,17,0
38603.08333,0.479166667,2009,9,9,2,0
38604.16667,0.3125,2009,9,10,4,0
38605.20833,0.5,2009,9,11,5,0
38606.39583,0.3125,2009,9,12,9,30
38607.27083,0.479166667,2009,9,13,6,30
38608.375,0.229166667,2009,9,14,9,0
38609.25,0.520833333,2009,9,15,6,0
38610.5,0.3125,2009,9,16,12,0
38611.25,0.458333333,2009,9,17,6,0
38612.60417,0.291666667,2009,9,18,14,30
38613.58333,0.104166667,2009,9,19,14,0
38614.08333,0.083333333,2009,9,20,2,0
38614.89583,0.375,2009,9,20,21,30
38615.29167,0.270833333,2009,9,21,7,0
38616.1875,0.291666667,2009,9,22,4,30
38617.3125,0.1875,2009,9,23,7,30
38618.29167,0.145833333,2009,9,24,7,0
38619.08333,0.625,2009,9,25,2,0
38620.5,0.270833333,2009,9,26,12,0
38621.39583,0.479166667,2009,9,27,9,30
38622.41667,0.333333333,2009,9,28,10,0
38623.47917,0.291666667,2009,9,29,11,30
38624.35417,0.291666667,2009,9,30,8,30
38625.125,0.270833333,2009,10,1,3,0
38626.10417,0.416666667,2009,10,2,2,30
38627.0625,0.395833333,2009,10,3,1,30
38628.0625,0.520833333,2009,10,4,1,30
38629.1875,0.25,2009,10,5,4,30
38629.6875,0.125,2009,10,5,16,30
38630.1875,0.479166667,2009,10,6,4,30
38631.25,0.416666667,2009,10,7,6,0
38632.35417,0.375,2009,10,8,8,30
38633.3125,0.291666667,2009,10,9,7,30
38634.35417,0.375,2009,10,10,8,30
38635.60417,0.354166667,2009,10,11,14,30
38636.54167,0.3125,2009,10,12,13,0
38637.5,0.4375,2009,10,13,12,0
38639.04167,0.25,2009,10,15,1,0
38639.60417,0.25,2009,10,15,14,30
38640.16667,0.1875,2009,10,16,4,0
38641.04167,0.354166667,2009,10,17,1,0
38642.0625,0.395833333,2009,10,18,1,30
38642.83333,0.520833333,2009,10,18,20,0
38643.95833,0.3125,2009,10,19,23,0
38645,0.375,2009,10,21,0,0
38645.95833,0.3125,2009,10,21,23,0
38646.95833,0.458333333,2009,10,22,23,0
38648.0625,0.354166667,2009,10,24,1,30
38649.04167,0.354166667,2009,10,25,1,0
38650.08333,0.395833333,2009,10,26,2,0
38651.08333,0.354166667,2009,10,27,2,0
38652.125,0.333333333,2009,10,28,3,0
38653.125,0.4375,2009,10,29,3,0
38654.1875,0.333333333,2009,10,30,4,30
38655.25,0.333333333,2009,10,31,6,0
38656.27083,0.520833333,2009,11,1,6,30
38657.41667,0.395833333,2009,11,2,10,0
38658.39583,0.458333333,2009,11,3,9,30
38659.6875,0.854166667,2009,11,4,16,30
38661.35417,0.375,2009,11,6,8,30
38662.4375,0.291666667,2009,11,7,10,30
38663.72917,0.520833333,2009,11,8,17,30
38664.6875,0.291666667,2009,11,9,16,30
38665.83333,0.5,2009,11,10,20,0
38667.16667,0.416666667,2009,11,12,4,0
38668.1875,0.1875,2009,11,13,4,30
38669.0625,0.479166667,2009,11,14,1,30
38670.375,0.875,2009,11,15,9,0
38671.875,0.416666667,2009,11,16,21,0
38673,0.375,2009,11,18,0,0
38674.16667,0.291666667,2009,11,19,4,0
38675.04167,0.354166667,2009,11,20,1,0
38675.64583,0.145833333,2009,11,20,15,30
38676.20833,0.125,2009,11,21,5,0
38677.125,0.354166667,2009,11,22,3,0
38678.25,0.354166667,2009,11,23,6,0
38679.16667,0.5,2009,11,24,4,0
38680.27083,0.354166667,2009,11,25,6,30
38681.20833,0.458333333,2009,11,26,5,0
38682.1875,0.375,2009,11,27,4,30
38683.20833,0.375,2009,11,28,5,0
38684.20833,0.25,2009,11,29,5,0
38685.125,0.541666667,2009,11,30,3,0
38686.39583,0.291666667,2009,12,1,9,30
38687.20833,0.458333333,2009,12,2,5,0
38688.27083,0.166666667,2009,12,3,6,30
38689.25,0.3125,2009,12,4,6,0
38690.45833,0.25,2009,12,5,11,0
38691.25,0.3125,2009,12,6,6,0
38692.14583,0.520833333,2009,12,7,3,30
38693.25,0.458333333,2009,12,8,6,0
38694.4375,0.375,2009,12,9,10,30
38695.35417,0.3125,2009,12,10,8,30
38696.58333,0.291666667,2009,12,11,14,0
38697.29167,0.104166667,2009,12,12,7,0
